  PSU201604781 ;  11/12/2016 2:54 AM ;  11/12/2016 2:54 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Pinchot Hall ;  Closed  ;
  PSU201604452 ;  10/28/2016 9:50 AM to 9:56 AM ;  10/28/2016 9:56 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Brumbaugh Hall ;  Closed  ;
  PSU201604451 ;  10/27/2016 7:50 AM to 4:30 PM ;  10/28/2016 9:26 AM ;  Employee reported damage to a privately owned vehicle ;  Criminal Mischief - Vehicles ;  Orange C ;  Inactive  ;
  PSU201604450 ;  10/27/2016 8:30 PM to 10/28/2016 6:30 AM ;  10/28/2016 7:12 AM ;  Employee reported damage to a University vehicle ;  Criminal Mischief - Vehicles ;  Earth And Eng Sci Bldg ;  Inactive  ;
  PSU201604449 ;  10/28/2016 3:30 AM to 6:30 AM ;  10/28/2016 3:30 AM ;  Assisted a student with a personal matter ;  Health and Safety ;  Porter Hall ;  Closed  ;
  PSU201604448 ;  10/28/2016 2:00 AM to 2:45 AM ;  10/28/2016 2:53 AM ;  Student observed highly intoxicated ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Cooper Hall ;  Cleared by Arrest ;  Charges/Citations:  Genetelli,Gabrielle M (Student) of 5 Kearny Dr  Wantage, NJ was charged with:;Public Drunkenness  ;
  PSU201604447 ;  10/27/2016 9:00 PM to 10/28/2016 12:27 AM ;  10/28/2016 12:27 AM ;  Student reported loud noises ;  Disorderly Conduct/Health and Safety ;  Hamilton Hall ;  Unfounded  ;
  PSU201604446 ;  10/28/2016 12:04 AM to 8:16 AM ;  10/28/2016 12:04 AM ;  Student consumed alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  McElwain Hall ;  Cleared by Arrest ;  Charges/Citations:  Holden,Louisa Parker (Student) of 1701 Greenhill Ave  Wilmington, DE was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604445 ;  10/27/2016 10:35 PM to 10/28/2016 12:46 AM ;  10/27/2016 11:38 PM ;  Resident reported drug related activity ;  Possession of Small Amount of Marijuana ;  Garban Hall ;  Inactive  ;
  PSU201604444 ;  10/27/2016 11:00 PM to 11:10 PM ;  10/27/2016 11:12 PM ;  Student consumed alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety ;  Wolf Hall ;  Cleared by Arrest ;  Charges/Citations:  Gilgore,Alexandra M (Student) of 731 State St  Lancaster, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604442 ;  10/27/2016 9:06 PM to 10:58 PM ;  10/27/2016 10:47 PM ;  Employee reported a sick animal ;  Animal Complaints-Other Wild ;  Innovation Blvd ;  Closed  ;
  PSU201604443 ;  10/27/2016 10:47 PM ;  10/27/2016 10:47 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Intramural Bldg ;  Closed  ;
  PSU201604441 ;  10/27/2016 7:50 PM ;  10/27/2016 7:50 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Simmons Hall ;  Closed  ;
  PSU201604440 ;  10/27/2016 7:40 PM to 7:41 PM ;  10/27/2016 7:46 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Borland Bldg ;  Closed  ;
  PSU201604439 ;  10/27/2016 7:00 PM to 7:30 PM ;  10/27/2016 7:17 PM ;  Identified occupant in possession of marijuana and drug paraphernalia ;  Theft/$50-$200/Other/Receiving Stolen Property/Possession of Small Amount of Marijuana/Pur,Cons,Poss, Trans Intox Bev/Possession of Paraphernalia ;  Sproul Hall ;  Cleared by Arrest ;  Charges/Citations:  Browell,Cullen Jacob (Student) of 117 Will Scarlet Rd  Mcmurray, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev;Possession of Paraphernalia;Possession of Small Amount of Marijuana;Receiving Stolen Property;Theft By Unlawful Taking Or Dispo  ;
  PSU201604438 ;  10/27/2016 4:44 PM to 4:45 PM ;  10/27/2016 4:45 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  McElwain Hall ;  Closed  ;
  PSU201604437 ;  10/21/2016 (All day) to 10/22/2016 (All day) ;  10/27/2016 3:00 PM ;  Student reported they were indecently assaulted by an unknown person in a University building ;  Indecent Assault ;  University Park Campus ;  Inactive  ;
  PSU201604436 ;  10/27/2016 2:00 PM to 2:05 PM ;  10/27/2016 2:07 PM ;  Students requested assistance with a personal matter ;  RFA-Request for Assistance ;  Pattee Library Bldg ;  Open  ;
  PSU201604435 ;  10/27/2016 1:42 PM to 1:45 PM ;  10/27/2016 1:43 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Hub Robeson Cultural Center Bldg ;  Closed  ;
  PSU201604434 ;  10/27/2016 1:27 PM to 1:28 PM ;  10/27/2016 1:28 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Osmond Lab Bldg ;  Closed  ;
  PSU201604433 ;  10/22/2016 2:00 PM to 10/23/2016 3:00 AM ;  10/27/2016 12:48 PM ;  Unknown person(s) stole University property ;  Theft/$50-$200/Other ;  Beaver Stadium ;  Inactive  ;
  PSU201604432 ;  10/27/2016 12:03 PM to 12:52 PM ;  10/27/2016 12:04 PM ;  Assisted an outside agency with a vehicle crash investigation ;  Assist Patton Township Police ;  Fox Hollow Rd & Cricklewood Dr ;  Closed  ;
  PSU201604431 ;  10/27/2016 9:56 AM to 10:17 AM ;  10/27/2016 9:56 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Fisher Hall ;  Closed  ;
  PSU201604430 ;  10/26/2016 5:30 PM ;  10/27/2016 9:54 AM ;  Employee reported being harassed ;  Harassment ;  Greenberg Sports Complex ;  Open  ;
  PSU201604429 ;  10/27/2016 7:43 AM to 8:10 AM ;  10/27/2016 7:43 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Redifer Cmns ;  Closed  ;
  PSU201604428 ;  10/27/2016 1:10 AM to 1:47 AM ;  10/27/2016 1:47 AM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  McKean Hall ;  Cleared by Arrest ;  Charges/Citations:  Bornstein,Rotem B (Student) of 82 Richard St  Tenafly, NJ was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604427 ;  10/26/2016 11:15 PM to 10/27/2016 2:33 AM ;  10/26/2016 11:30 PM ;  Identified occupants in possession of marijuana and drug paraphernalia ;  Carrying False Id Card-Minor/Possession of Small Amount of Marijuana/Possession of Paraphernalia ;  Leete Hall ;  Cleared by Arrest ;  Charges/Citations:  Gawlikowski,Corydon (Student) of 2641 Gately Dr W 1906 West Palm Beach, FL was charged with:;  Sharan,Pranav (Student) of 5601 Grand Oaks Dr  Lake Oswego, OR was charged with:;Possession of Small Amount of Marijuana;Possession of Paraphernalia;Carrying False Id Card-Minor  ;
  PSU201604426 ;  10/26/2016 9:00 PM to 9:30 PM ;  10/26/2016 9:59 PM ;  Student requested assistance with a personal matter ;  RFA-Request for Assistance ;  McKee Hall ;  Closed  ;
  PSU201604425 ;  10/26/2016 9:15 PM to 10:00 PM ;  10/26/2016 9:23 PM ;  Student reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Stone Hall ;  Inactive  ;
  PSU201604424 ;  10/26/2016 7:15 PM to 7:30 PM ;  10/26/2016 7:23 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Pinchot Hall ;  Closed  ;
  PSU201604423 ;  10/26/2016 6:30 PM to 7:30 PM ;  10/26/2016 6:40 PM ;  Students participated in a drug identification program ;  Community Education Report ;  Waring Cmns ;  Closed  ;
  PSU201604422 ;  10/26/2016 5:50 PM to 6:00 PM ;  10/26/2016 6:39 PM ;  Visitor reported a University policy violation ;  PSU-Rules and Regulations ;  Davey Lab Bldg ;  Closed  ;
  PSU201604421 ;  10/26/2016 5:01 PM ;  10/26/2016 5:01 PM ;  Resident assistant reported the odor of marijuana, odor not located ;  Possession of Small Amount of Marijuana ;  McKean Hall ;  Inactive  ;
  PSU201604420 ;  10/26/2016 1:30 PM to 3:59 PM ;  10/26/2016 4:28 PM ;  Student reported accidental damage to a privately owned vehicle ;  RFA-Request for Assistance ;  Red A IST Lot ;  Closed  ;
  PSU201604419 ;  10/26/2016 2:00 PM to 3:30 PM ;  10/26/2016 2:12 PM ;  Officer presented a StaySAFE to twenty five employees ;  Community Education Report ;  Steidle Bldg ;  Closed  ;
  PSU201604418 ;  10/22/2016 2:30 AM to 2:40 AM ;  10/26/2016 2:10 PM ;  Student reported being harassed ;  Harassment ;  Burrowes Bldg ;  Open  ;
  PSU201604417 ;  10/26/2016 1:30 PM to 1:47 PM ;  10/26/2016 1:47 PM ;  Visitor requested assistance in locating a student ;  RFA-Request for Assistance ;  Bigler Hall ;  Closed  ;
  PSU201604416 ;  10/26/2016 1:20 PM to 2:30 PM ;  10/26/2016 1:20 PM ;  Officer presented a "Are you Prepared?" program to eighteen employees ;  Community Education Report ;  Cedar Bldg ;  Closed  ;
  PSU201604415 ;  04/26/2016 2:55 PM to 10/26/2016 8:25 AM ;  10/26/2016 1:09 PM ;  Employee requested assistance with a personal matter ;  RFA-Request for Assistance ;  Information Sci Tech Bldg ;  Closed  ;
  PSU201604414 ;  10/26/2016 12:25 PM ;  10/26/2016 12:25 PM ;  Assisted a student with a personal matter ;  Health and Safety ;  Pennypacker Hall ;  Closed  ;
  PSU201604413 ;  08/28/2016 12:00 AM to 10/26/2016 5:09 PM ;  10/26/2016 12:03 PM ;  Incident issued in error ;  CAD Error-Incident Numbering Error ;  Redifer Cmns ;  Closed  ;
  PSU201604412 ;  10/21/2016 5:00 PM to 10/24/2016 8:00 AM ;  10/26/2016 11:15 AM ;  Employee reported the theft of University Property ;  Theft/$50-$200/From Building/Receiving Stolen Property ;  Atherton Hall ;  Open  ;
  PSU201604411 ;  10/26/2016 8:59 AM to 10:15 AM ;  10/26/2016 8:59 AM ;  Officer presented a StaySAFE program to four employees ;  Community Education Report ;  James M Elliott Bldg ;  Closed  ;
  PSU201604410 ;  10/26/2016 6:47 AM to 6:55 AM ;  10/26/2016 6:48 AM ;  Visitor reported a concern for another person ;  Health and Safety ;  Shortlidge Rd Extension ;  Closed  ;
  PSU201604408 ;  10/22/2016 12:22 PM to 12:51 PM ;  10/25/2016 11:56 PM ;  Visitor reported a University policy violation ;  PSU-Rules and Regulations/RFA-Request for Assistance ;  Football 25 Lot ;  Closed  ;
  PSU201604409 ;  10/25/2016 10:00 PM to 10/26/2016 12:00 AM ;  10/25/2016 10:00 PM ;  Student participated in a police ride along program ;  Community Education Report ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604407 ;  10/25/2016 9:30 PM to 9:45 PM ;  10/25/2016 9:48 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Wolf Hall ;  Inactive  ;
  PSU201604406 ;  10/25/2016 9:00 PM to 9:34 PM ;  10/25/2016 9:34 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Pattee Library Bldg ;  Closed  ;
  PSU201604405 ;  10/25/2016 9:00 PM to 9:30 PM ;  10/25/2016 9:12 PM ;  Employee reported a one vehicle crash with no injuries ;  Vehicle Code - Accident ;  Hub Parking Deck ;  Closed  ;
  PSU201604404 ;  10/25/2016 9:00 PM to 10:00 PM ;  10/25/2016 9:08 PM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Pinchot Hall ;  Cleared by Arrest ;  Charges/Citations:  Tomson,Sophia Maria (Student) of 1445 Washington Rd  Pittsburgh, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604403 ;  10/25/2016 8:10 PM to 8:24 PM ;  10/25/2016 8:24 PM ;  Identified occupants in possession of drugs and drug paraphernalia ;  Injr Tampg With Fire Apparatus/Md/Pwid Marijuana/Possession of Small Amount of Marijuana/Pur,Cons,Poss, Trans Intox Bev/Possession of Paraphernalia ;  Brumbaugh Hall ;  Open  ;
  PSU201604402 ;  10/23/2016 7:00 PM to 9:30 PM ;  10/25/2016 8:18 PM ;  Student reported a hit and run vehicle crash ;  Vehicle Code - Accident (Hit&Run) ;  Intramural Bldg ;  Closed  ;
  PSU201604401 ;  05/01/2016 12:00 AM to 10/25/2016 7:30 PM ;  10/25/2016 7:46 PM ;  Employee reported being harassed ;  Harassment ;  Pattee Library Bldg ;  Open  ;
  PSU201604400 ;  10/21/2016 5:00 PM to 10/24/2016 8:00 AM ;  10/25/2016 4:43 PM ;  Employee reported the theft of unsecured personal property ;  Theft/Under $50/From Building ;  Technology Center Bldg ;  Open  ;
  PSU201604399 ;  10/25/2016 3:30 PM to 3:37 PM ;  10/25/2016 3:37 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Intramural Bldg ;  Closed  ;
  PSU201604398 ;  10/20/2016 2:00 PM to 10/24/2016 7:30 AM ;  10/25/2016 3:20 PM ;  Employee reported theft of unsecured personal property ;  Theft/Under $50/From Building ;  Technology Center Bldg ;  Open  ;
  PSU201604396 ;  10/07/2016 3:00 PM to 10/10/2016 11:00 AM ;  10/25/2016 2:04 PM ;  Student reported the theft of their secured personal property ;  Theft/Over $200/Bicycle ;  Hibbs Hall ;  Open  ;
  PSU201604395 ;  10/14/2016 12:00 PM to 10/25/2016 4:44 PM ;  10/25/2016 1:14 PM ;  Student reported being harassed ;  Harassment/Stalking ;  Beaver Hall ;  Open  ;
  PSU201604397 ;  10/22/2016 6:00 PM to 11:00 PM ;  10/25/2016 1:09 PM ;  Visitor reported the theft of their unsecured personal property ;  Theft/$50-$200/From Motor Vehicle ;  Football 11 Lot ;  Open  ;
  PSU201604394 ;  10/25/2016 10:00 AM to 3:21 PM ;  10/25/2016 10:09 AM ;  Employee reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Tener Hall ;  Inactive  ;
  PSU201604393 ;  10/25/2016 8:34 AM to 8:51 AM ;  10/25/2016 8:51 AM ;  Resident reported a two vehicle traffic crash with no injuries ;  Vehicle Code - Accident ;  Red 44 Lot ;  Closed  ;
  PSU201604392 ;  10/25/2016 12:14 AM to 12:27 AM ;  10/25/2016 4:41 AM ;  Employee reported suspicious activity ;  Suspicious Activity - Other ;  Eisenhower Parking Deck ;  Open  ;
  PSU201604391 ;  10/24/2016 10:00 PM to 10/25/2016 2:00 AM ;  10/25/2016 1:48 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Holmes Hall ;  Closed  ;
  PSU201604390 ;  10/24/2016 11:46 PM ;  10/24/2016 11:46 PM ;  Identified occupants in possession of marijuana and drug paraphernalia ;  Possession of Small Amount of Marijuana/Possession Of A Controlled Substance/Pur,Cons,Poss, Trans Intox Bev/Possession of Paraphernalia ;  McElwain Hall ;  Open  ;
  PSU201604389 ;  10/24/2016 10:36 PM to 11:00 PM ;  10/24/2016 10:36 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  McKean Hall ;  Inactive  ;
  PSU201604388 ;  10/23/2016 3:00 AM to 9:30 AM ;  10/24/2016 8:30 PM ;  Student reported they were sexually assaulted by an unknown person in a residence hall ;  Forcible Rape ;  Campus Residence Hall ;  Inactive  ;
  PSU201604387 ;  10/24/2016 7:00 PM to 9:00 PM ;  10/24/2016 7:05 PM ;  Officer participated in a community education program regarding emergency management response ;  Community Education Report ;  Walker Bldg ;  Closed  ;
  PSU201604386 ;  10/24/2016 6:48 PM to 6:49 PM ;  10/24/2016 6:49 PM ;  Student stopped for University policy violation regarding skateboarding ;  PSU-Rules and Regulations ;  Pollock Rd ;  Closed  ;
  PSU201604385 ;  10/24/2016 6:10 PM to 6:25 PM ;  10/24/2016 6:16 PM ;  Officer participated in a community education program regarding ARSH ;  Community Education Report ;  Redifer Cmns ;  Closed  ;
  PSU201604384 ;  10/24/2016 5:00 PM to 6:00 PM ;  10/24/2016 5:06 PM ;  Officer participated in a community education program regarding bicycle safety ;  Community Education Report ;  Student Health Center Bldg ;  Closed  ;
  PSU201604383 ;  09/01/2016 (All day) to 09/30/2016 (All day) ;  10/24/2016 2:16 PM ;  Student reported the loss or theft of their unattended personal property ;  Theft Of Property Lost Etc. ;  Rackley Bldg ;  Inactive  ;
  PSU201604382 ;  10/22/2016 6:30 PM to 11:00 PM ;  10/24/2016 11:21 AM ;  Visitor reported the theft of their unattended personal property ;  Theft/$50-$200/Other ;  Red 44 Lot ;  Inactive  ;
  PSU201604381 ;  10/24/2016 11:03 AM ;  10/24/2016 11:03 AM ;  Employee reported a suspicious package ;  Suspicious Activity - Other ;  McKean Hall ;  Closed  ;
  PSU201604380 ;  10/20/2016 9:00 PM to 10/21/2016 6:00 AM ;  10/24/2016 9:27 AM ;  Student reported the theft of their unsecured personal property ;  Theft/Over $200/Bicycle/Receiving Stolen Property ;  McElwain Hall ;  Inactive  ;
  PSU201604379 ;  10/24/2016 8:30 AM to 9:15 AM ;  10/24/2016 9:26 AM ;  Anonymous caller requested assistance an administrative matter ;  RFA-Request for Assistance ;  Information Sci Tech Bldg ;  Closed  ;
  PSU201604378 ;  10/24/2016 8:00 AM ;  10/24/2016 8:00 AM ;  Employee reported a concern for another student ;  Health and Safety ;  Redifer Cmns ;  Closed  ;
  PSU201604377 ;  10/24/2016 7:53 AM ;  10/24/2016 7:54 AM ;  Employee reported disorderly persons ;  Disorderly Conduct ;  Hub Robeson Cultural Center Bldg ;  Inactive  ;
  PSU201604376 ;  10/24/2016 4:13 AM to 5:15 AM ;  10/24/2016 4:14 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/Health and Safety/RFA-Request for Assistance ;  Leete Hall ;  Closed  ;
  PSU201604375 ;  10/24/2016 1:19 AM ;  10/24/2016 1:19 AM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Wolf Hall ;  Inactive  ;
  PSU201604374 ;  10/24/2016 1:00 AM to 1:15 AM ;  10/24/2016 1:15 AM ;  Identified occupants in the possession of marijuana and drug paraphernalia ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia ;  Stone Hall ;  Cleared by Arrest ;  Charges/Citations:  Sishta,Dilan A (Student) of 34 Indian Run  Whitehouse Station, NJ was charged with:;Possession of Paraphernalia;  Wadsworth,William Jeffrey (Student) of 23 Messenger Ln  Ringoes, NJ was charged with:;Possession of Paraphernalia;Possession of Small Amount of Marijuana  ;
  PSU201604373 ;  10/24/2016 12:42 AM ;  10/24/2016 12:42 AM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Wolf Hall ;  Inactive  ;
  PSU201604372 ;  10/24/2016 12:05 AM ;  10/24/2016 12:05 AM ;  Student requested assistance with a personal matter ;  RFA-Request for Assistance ;  Packer Hall ;  Closed  ;
  PSU201604371 ;  10/23/2016 11:25 PM to 10/24/2016 12:28 AM ;  10/23/2016 11:28 PM ;  Employee reported suspicious persons ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia/Suspicious Activity - Persons ;  Beard Fld ;  Open  ;
  PSU201604370 ;  10/23/2016 11:05 PM to 11:30 PM ;  10/23/2016 11:14 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Pollock Cmns ;  Closed  ;
  PSU201604368 ;  10/23/2016 6:00 PM to 6:20 PM ;  10/23/2016 8:06 PM ;  Student reported the theft of their unsecured personal property ;  Theft/Under $50/Bicycle ;  Hub Robeson Cultural Center Bldg ;  Inactive  ;
  PSU201604369 ;  10/23/2016 12:10 AM ;  10/23/2016 8:02 PM ;  Student reported being harassed ;  Indecent Assault/Harassment ;   ;  Inactive  ;
  PSU201604367 ;  10/13/2016 11:30 PM to 11:45 PM ;  10/23/2016 7:37 PM ;  Student reported the theft of their personal property ;  Theft Of Property Lost Etc. ;  Eisenhower Parking Deck ;  Inactive  ;
  PSU201604366 ;  10/23/2016 4:00 PM to 4:35 PM ;  10/23/2016 7:29 PM ;  Assisted an outside law enforcement agency with an investigation ;  Assist State College Police ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604365 ;  10/22/2016 3:00 AM to 3:30 AM ;  10/23/2016 4:36 PM ;  Assisted a student with a personal matter ;  Health and Safety ;  Lyons Hall ;  Closed  ;
  PSU201604364 ;  10/22/2016 10:00 AM to 10:30 AM ;  10/23/2016 3:45 PM ;  Employee reported suspicious activity ;  Suspicious Activity - Persons ;  Football 25 Lot ;  Open  ;
  PSU201604363 ;  10/22/2016 11:50 PM ;  10/23/2016 3:16 PM ;  Student reported the reckless operation of a vehicle ;  Vehicle Code - Accident/Reckless Driving ;  Purple 43 Lot ;  Open  ;
  PSU201604362 ;  10/23/2016 12:00 AM to 1:00 AM ;  10/23/2016 2:17 PM ;  Student reported the loss or theft of their unsecured personal property ;  Theft Of Property Lost Etc. ;  McElwain Hall ;  Open  ;
  PSU201604361 ;  10/22/2016 6:30 PM to 10/23/2016 12:15 AM ;  10/23/2016 1:49 PM ;  Visitor reported the theft of personal property from an unsecured privately owned vehicle ;  Theft/Over $200/From Motor Vehicle ;  Football 19 Lot ;  Inactive  ;
  PSU201604360 ;  10/23/2016 1:15 PM to 1:28 PM ;  10/23/2016 1:28 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Palmer Museum Of Art Bldg ;  Closed  ;
  PSU201604359 ;  10/23/2016 12:45 PM to 1:33 PM ;  10/23/2016 1:19 PM ;  Student reported a concern for another person ;  Health and Safety ;  East Parking Deck ;  Closed  ;
  PSU201604358 ;  10/23/2016 12:34 PM to 4:00 PM ;  10/23/2016 12:34 PM ;  Officers participated in a community relations event ;  Community Education Report ;  Innovation Park ;  Closed  ;
  PSU201604357 ;  10/22/2016 7:15 AM to 10/23/2016 12:00 AM ;  10/23/2016 12:15 PM ;  Assisted outside law enforcement agencies with PSU/Ohio State football related investigations ;  Assist Other Law Enforcement Agency ;  Eisenhower Parking Deck ;  Closed ;  Charges/Citations:  Annun,Alexander (Student) of 29 Southfield Rd  Edison, NJ was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Barrett,Joshua Lee (Student) of 10820 Samantha Pl, Fredericksburg VA was charged with:;	Harassment;  Beck,Andrew Francis (Student) of 316 Hastings Blvd  Broomall, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Brady,Brian Robert (Student) of 181 Ridgeview Dr  Pottstown, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Brand,Christian David (Student) of 110 Azalea Dr  Hershey, PA was charged with:;	Public Drunkenness;  Brandt,Zachary Edward (Student) of 318 W Main St  Dalton, PA was charged with:;		Pur,Cons,Poss, Trans Intox Bev;  Caprarola,Dominick Robert (Student) of 504 Eaglebrook Dr  Moorestown, NJ was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Cash,Nicklaus Marin (Student) of 2016 Trowbridge Dr, Newtown PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Celly,Smarth (Student) of Frond A,Villa 32 Palm Jumeirah, Dubai was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Clark,Ryan Patrick (Student) of 495 Reginald Ln, Collegeville PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Colton,John Jude (Visitor) of 108 Culbertson Run Rd, Downingtown, PA was charged with:;	Harassment;  Cusumano,Massimo Antonio (Student) of 118 Hastings Pl  Cimmaninson, NJ was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Dalessandro,Amanda Leigh (Student) of 17 Farrell Ave  Colonia, NJ was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Decker,Theodore Shields (Student) of 1115 E Chestnut Ave  Norristown, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Duffield, Nicholas F. (Student) of 900 N. Randolph St, Apt 1300 Arlington, VA was charged with:;	Public Drunkenness;  Granatire,Mark Andrew (Student) of 2311 Whited St  Pittsburgh, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Hawk,Owen R (Student) of 731 High St, Bethlehem, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Hendrickson,Julien Thomas (Student) of 60 Henshaw Ave  Springfield, NJ was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Hennigan,Shane M (Visitor) of 305 Sunset Dr, Dunmore, PA was charged with:;	Public Drunkenness;  Horan,Ryan John (Visitor) of 428 Longmeadow Rd, Lancaster, PA was charged with:;	Disorderly Conduct-Other;  Johnston,Joseph William (Student) of 40 Julie Cir  Port Matilda, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Kalke,Erin Ashley (Student) of 315 Hedgewick Ln  Wrightsville, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Lewandowki,Luke David (Student) of 119 Nicola Ln  Indiana, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Martin,Rachel R (Visitor) of 113 Long Ln, Altoona, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Minihan,Arthur Allen (Student) of 3421 Conestoga Rd  Glenmore, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Perry,Lloyd Andrew (Student) of 1526 Roberts Rd  Hummelstown, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Rudloff,Tyler Joshua (Student) of 1206 Sherwood Ct, Bellefonte, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev; 	Public Drunkenness;  Sherlock,John Thomas (Student) of 1703 Bow Tree Dr  West Chester, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Smith,Matthew John (Student) of 812 Abbey Cir, Langhorne, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Stephens,John Lynn (Visitor) of 311 One Mile Run Rd, Philipsburg, PA was charged with:;	Public Drunkenness;  Talkowski, Trevor M (Student) of 106 Chaucer Ct, Moon Township, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Trimble,Iziah Tyrell (Visitor) of 444 Millbridge Dr  Lebanon, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Vetri,Salvatore J (Student) of 286 Ridge St  Montrose, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Vonzychlin,Kurt (Visitor) of 208 W Hill St 1 Chicago, IL was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Wert II,Michael C (Visitor) of 2361 Stetler Dr, Coal Twp, PA was charged with:;		                  Public Drunkenness;  Wittig,Melissa Anne(Student) of 132 Clover Hill Ln, Harleysville, PA was charged with:;	Pur,Cons,Poss, Trans Intox Bev;	Public Drunkenness;  Zernerovitz,Amy Lynn (Student) of 5 Devonald Dr  Asbury, NJ was charged with:;	Pur,Cons,Poss, Trans Intox Bev;  Zimmerman,Jake Adam (Student) of 158 Forest Dr  Jericho, NY was charged with:;	Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604356 ;  10/23/2016 11:41 AM ;  10/23/2016 11:41 AM ;  Assisted an outside law enforcement agency with an investigation ;  Assist Patton Township Police ;  Eisenhower Parking Deck ;  Closed  ;
